CGPA,TargetCompany,Skills,SkillMatchPct,PlacementProbability,PlacementStatus
6.5,Microsoft,"Redis, PostgreSQL",0.0,31.26,Low Chance
8.7,Adobe,"UI/UX, C++, Graphics, Tableau, Java",100.0,77.62,High Chance
6.0,TCS,"Jenkins, JavaScript, Enterprise Solutions, SQL, Java, Machine Learning",100.0,32.04,Low Chance
6.3,Infosys,"C++, Azure, Go, MySQL, Spring Boot, Agile",0.0,38.69,Low Chance
6.8,Adobe,"Vue.js, Redis, AWS, SQL, Cassandra",0.0,5.97,Low Chance
9.9,Netflix,"Power BI, TypeScript",0.0,51.32,Medium Chance
5.9,IBM,"Data Science, AI, Azure, Python, Cloud, SQL",100.0,18.07,Low Chance
7.4,Infosys,"C++, Web Development, MySQL, SQL, Computer Vision, Rust, Data Analysis, Java, Communication",100.0,95.83,High Chance
6.3,Microsoft,"MongoDB, C++, Software Design, C#, Azure, Cloud, Swift, Machine Learning",100.0,21.93,Low Chance
6.8,Google,"Go, MySQL",0.0,20.27,Low Chance
7.7,Apple,"TypeScript, C++, Kubernetes, PostgreSQL, Go, Objective-C, Swift, Quality Assurance, Communication, Docker",100.0,17.37,Low Chance
7.4,Infosys,"Agile, TypeScript, Communication",25.0,38.28,Low Chance
6.7,Meta,"Redis, MongoDB, C#, Angular, Agile, Matplotlib",0.0,21.66,Low Chance
6.5,Infosys,"Redis, Scikit-Learn, Git, Azure, Deep Learning, Web Development, SQL, Scrum, Data Analysis, Java, Communication, GCP",100.0,75.45,High Chance
7.2,TCS,"Jenkins, Git, Kubernetes, Scrum, Cassandra, Terraform",0.0,34.14,Low Chance
6.2,Oracle,"MongoDB, Django, JavaScript, NumPy, Rust, GCP",0.0,16.13,Low Chance
8.0,Adobe,"C#, TensorFlow, Agile, Jira, Terraform, Matplotlib",0.0,30.72,Low Chance
7.4,Apple,"Java, Pandas, Matplotlib",0.0,12.83,Low Chance
9.4,Amazon,"Scalability, TypeScript, Leadership, AWS, Python, SQL, React, Java",100.0,93.49,High Chance
10.0,Apple,"C++, Objective-C, Swift, Quality Assurance, Communication",100.0,71.55,Medium Chance
5.2,Meta,"MongoDB, C#, Deep Learning, Teamwork, TensorFlow",0.0,9.17,Low Chance
7.3,Netflix,"Redis, Tableau, AWS, Microservices, Python, Azure, Angular, Java, Machine Learning",100.0,11.93,Low Chance
7.1,TCS,"Vue.js, TypeScript, Kotlin, JavaScript, Spring Boot, Enterprise Solutions, SQL, Swift, Agile, Java, Communication, Express",100.0,99.31,High Chance
9.1,Infosys,"Power BI, Teamwork, C#, NumPy, Web Development, PyTorch, SQL, Java, Communication",100.0,77.16,High Chance
10.0,Microsoft,"Python, Deep Learning, NumPy",0.0,35.46,Low Chance
7.6,Google,"TypeScript, Algorithms, C++, Tableau, Python, Express, Go, React, Machine Learning, Data Analysis, TensorFlow",100.0,17.12,Low Chance
8.8,Netflix,"MongoDB, Scikit-Learn, Azure, PyTorch, Java, Express",20.0,49.75,Medium Chance
5.8,Google,"Redis, C++, Deep Learning, Go, Swift, Jira",20.0,24.41,Low Chance
6.3,IBM,"Cassandra, Spring Boot",0.0,24.82,Low Chance
9.5,Meta,"Spring Boot, Data Analysis, Go",0.0,28.84,Low Chance
7.0,Meta,"PyTorch, GitHub",0.0,9.43,Low Chance
8.2,Oracle,"Azure, Machine Learning, Rust, Kubernetes",0.0,48.28,Medium Chance
8.7,Amazon,"Java, Node.js",20.0,33.04,Low Chance
6.1,IBM,"Git, Matplotlib, Jenkins, Express",0.0,13.77,Low Chance
8.2,Amazon,"Scalability, Tableau, Leadership, AWS, SQL, Cassandra, Java, TensorFlow",100.0,86.16,High Chance
9.3,TCS,"Django, C#, Java, Machine Learning, Communication",25.0,46.17,Medium Chance
6.8,Netflix,"Django, Jenkins, Git, GitHub, AWS, Microservices, Python, SQL, Agile, Java, Machine Learning, Express",100.0,27.24,Low Chance
6.9,Infosys,"JavaScript, Web Development, SQL, Java, Communication",100.0,89.97,High Chance
8.1,Microsoft,"Azure, Data Analysis, Scrum, PostgreSQL",20.0,44.76,Low Chance
9.8,TCS,"GitHub, Deep Learning",0.0,32.48,Low Chance
7.3,TCS,"Tableau, JavaScript, Computer Vision",25.0,30.47,Low Chance
6.6,Apple,"Tableau, AWS, Redis, TensorFlow",0.0,36.33,Low Chance
9.0,Meta,"Cassandra, JavaScript, Machine Learning, Python",40.0,26.28,Low Chance
6.4,Microsoft,"Deep Learning, TensorFlow",0.0,17.46,Low Chance
9.3,Google,"Django, Tableau, Flask, Node.js, Teamwork",0.0,47.34,Medium Chance
8.2,Infosys,"PyTorch, Leadership, Go",0.0,30.73,Low Chance
6.7,Oracle,"C++, Tableau, Azure, Go, Pandas, Computer Vision",0.0,13.57,Low Chance
7.1,Netflix,"AWS, Microservices, Python, Computer Vision, Java, Machine Learning, Express",100.0,14.43,Low Chance
7.3,Microsoft,"TypeScript, Scikit-Learn, Leadership, GitHub, Kubernetes, Docker",0.0,20.91,Low Chance
7.4,Infosys,"NLP, Go, Java, Terraform, TensorFlow",25.0,27.95,Low Chance
7.8,Adobe,"C++, Tableau, Rust, Java, Terraform, Express",50.0,16.69,Low Chance
7.0,Amazon,"Scalability, Leadership, AWS, NumPy, Deep Learning, SQL, Pandas, Swift, Cassandra, Java, Agile, TensorFlow",100.0,7.56,Low Chance
8.8,Apple,"C++, Java, Objective-C, Swift, Quality Assurance, Communication, Express",100.0,86.36,High Chance
6.7,Meta,"C#, PostgreSQL, Cassandra, Java, Communication",0.0,28.4,Low Chance
9.2,Microsoft,"Django, MySQL, Spring Boot, Computer Vision, Terraform",0.0,29.44,Low Chance
10.0,Amazon,"Kubernetes, Django, Flask, Express",0.0,43.27,Low Chance
8.0,Google,"Algorithms, C++, Python, NumPy, Go, PyTorch, React, Machine Learning, Data Analysis",100.0,33.61,Low Chance
6.8,Amazon,"Scalability, Leadership, AWS, Spring Boot, SQL, Pandas, Rust, React, Java, Teamwork",100.0,18.79,Low Chance
9.0,Google,"Spring Boot, Rust, NLP",0.0,44.25,Low Chance
8.1,IBM,"MongoDB, Scikit-Learn, Data Science, AI, Python, Cloud, Rust",100.0,87.09,High Chance
7.9,Apple,"Jira, Teamwork, Scrum, Git",0.0,0.0,Low Chance
7.4,Adobe,"UI/UX, Vue.js, C++, Graphics, Git, Tableau, Spring Boot, Java, Node.js, Teamwork",100.0,12.83,Low Chance
8.7,Adobe,"Django, C++, Terraform, Docker, Matplotlib",25.0,23.26,Low Chance
7.1,Apple,"C++, Teamwork, GitHub, Objective-C, Swift, Flask, Quality Assurance, Communication",100.0,19.54,Low Chance
6.5,Microsoft,"TypeScript, C++, Redis, Software Design, C#, Azure, Cloud, Node.js, Terraform, Teamwork, Matplotlib",100.0,13.61,Low Chance
8.5,Meta,"Git, Python, MySQL, Angular, Scrum, Problem Solving",20.0,51.66,Medium Chance
9.4,Netflix,"AWS, Microservices, Python, Java, Machine Learning",100.0,79.7,High Chance
9.0,IBM,"Spring Boot, SQL, Python, JavaScript",25.0,49.35,Medium Chance
8.1,Microsoft,"MongoDB, C++, Software Design, C#, Azure, Cloud, TensorFlow",100.0,100.0,High Chance
7.5,Oracle,"Spring Boot, Kubernetes, NumPy, Data Analysis",0.0,14.32,Low Chance
8.0,Amazon,"MongoDB, Machine Learning",0.0,39.18,Low Chance
8.4,Infosys,"Web Development, PyTorch, SQL, Java, Machine Learning, Communication",100.0,90.0,High Chance
6.8,Oracle,"Jira, Java",25.0,10.24,Low Chance
7.7,IBM,"Power BI, TypeScript, Deep Learning, Pandas, Java, Express",0.0,46.37,Medium Chance
6.1,Google,"Algorithms, C++, GitHub, Python, Deep Learning, Machine Learning, Data Analysis",100.0,16.03,Low Chance
8.3,Oracle,"Jenkins, Azure, Go, Swift, Teamwork, TensorFlow",0.0,19.97,Low Chance
8.7,Google,"Algorithms, C++, Git, Python, Machine Learning, Data Analysis",100.0,99.33,High Chance
7.0,Netflix,"Kotlin, Azure, Deep Learning, Go, Flask, Teamwork",0.0,0.0,Low Chance
7.0,Netflix,"Power BI, Vue.js, NLP, JavaScript, React, Data Analysis",0.0,28.16,Low Chance
8.7,Oracle,"Database Design, GitHub, SQL, Java, Cloud Architecture",100.0,99.52,High Chance
6.2,Google,"Cassandra, TypeScript, Tableau, Agile, Jira, Matplotlib",0.0,6.36,Low Chance
7.2,Adobe,"UI/UX, C++, Graphics, Java, Docker",100.0,1.81,Low Chance
7.0,Amazon,"PostgreSQL, Spring Boot, Pandas, Flask, Problem Solving",0.0,13.61,Low Chance
8.1,Infosys,"C++, Flask, TensorFlow",0.0,39.99,Low Chance
7.8,Meta,"JavaScript, Python, Node.js, Kubernetes, PostgreSQL, Deep Learning, GCP, Pandas, React, Social Media Tech, Problem Solving",100.0,49.66,Medium Chance
9.6,TCS,"Scikit-Learn, Git, JavaScript, Enterprise Solutions, SQL, Java, Node.js, TensorFlow",100.0,75.73,High Chance
7.8,Microsoft,"Spring Boot, AWS, MongoDB, Communication",0.0,26.3,Low Chance
6.1,Google,"Java, MySQL, Leadership, NLP",0.0,13.05,Low Chance
5.7,TCS,"Redis, Django, Scikit-Learn, C++, JavaScript, C#, Enterprise Solutions, SQL, Swift, Computer Vision, Java, Matplotlib",100.0,15.52,Low Chance
7.9,Google,"Data Analysis, Deep Learning",20.0,10.2,Low Chance
9.1,Google,"Algorithms, C++, Python, Machine Learning, Data Analysis",100.0,88.07,High Chance
7.1,Microsoft,"Power BI, C++, Express",20.0,6.6,Low Chance
7.5,TCS,"Tableau, PostgreSQL, PyTorch, Swift, Jira, Terraform",0.0,34.26,Low Chance
7.8,Infosys,"Kubernetes, Web Development, SQL, Swift, React, Java, Communication, GCP",100.0,76.49,High Chance
8.4,Netflix,"Vue.js, Leadership, AWS, Microservices, Python, SQL, Java, Machine Learning, Teamwork",100.0,100.0,High Chance
7.3,Google,"Algorithms, C++, AWS, Python, Go, Machine Learning, Data Analysis",100.0,17.18,Low Chance
9.8,Adobe,"Java, Terraform",25.0,52.03,Medium Chance
8.3,Amazon,"GitHub, TypeScript",0.0,23.8,Low Chance
6.2,Adobe,"UI/UX, C++, Graphics, NumPy, PostgreSQL, Pandas, Agile, Jira, Java, Data Analysis, Problem Solving",100.0,26.24,Low Chance
7.5,Netflix,"Django, C++, Tableau, AWS, Microservices, Python, Azure, Angular, React, Java, Machine Learning",100.0,33.95,Low Chance
9.0,IBM,"Power BI, MongoDB, Data Science, AI, Python, Cloud, Kubernetes, Swift, Agile, GCP",100.0,76.78,High Chance
10.0,Microsoft,"C++, Software Design, C#, Azure, Cloud, Deep Learning, Cassandra, Teamwork, Matplotlib",100.0,94.1,High Chance
5.9,Apple,"Vue.js, NumPy",0.0,10.93,Low Chance
7.7,Amazon,"Power BI, Node.js, Terraform, MySQL",0.0,39.36,Low Chance
7.5,Google,"Spring Boot, Azure, Django, Scrum",0.0,23.75,Low Chance
8.6,Oracle,"Database Design, MongoDB, Django, Redis, JavaScript, AWS, SQL, Java, Cloud Architecture, Machine Learning, Communication, Docker",100.0,95.16,High Chance
7.4,Netflix,"Python, Rust",20.0,19.33,Low Chance
7.3,TCS,"Power BI, Django, Git, JavaScript, Leadership, Go, Enterprise Solutions, SQL, Java",100.0,99.5,High Chance
7.4,Netflix,"Angular, Express, NLP",0.0,15.21,Low Chance
7.8,Oracle,"Database Design, C++, Deep Learning, MySQL, NumPy, Kubernetes, Spring Boot, SQL, Cassandra, Java, Cloud Architecture, Machine Learning",100.0,84.31,High Chance
9.4,Microsoft,"Tableau, Deep Learning, Pandas, React, Matplotlib",0.0,28.94,Low Chance
7.9,Apple,"C++, Objective-C, Swift, Cassandra, Quality Assurance, Communication",100.0,27.61,Low Chance
8.9,Microsoft,"C++, Software Design, C#, Azure, Cloud, NumPy",100.0,94.33,High Chance
6.9,Meta,"JavaScript, Azure, Python, Node.js, React, Social Media Tech",100.0,8.84,Low Chance
8.3,Google,"NLP, Kotlin, Computer Vision, Data Analysis",20.0,42.11,Low Chance
7.1,Amazon,"Jenkins, JavaScript, NumPy, Node.js, Teamwork",0.0,18.06,Low Chance
7.3,TCS,"TypeScript, React, Terraform, Problem Solving, Matplotlib",0.0,40.48,Low Chance
10.0,TCS,"Vue.js, Django, JavaScript, Enterprise Solutions, SQL, Flask, Java",100.0,93.99,High Chance
6.5,Google,"Redis, Algorithms, C++, Tableau, Leadership, Python, GCP, Communication, SQL, Machine Learning, Data Analysis, Problem Solving",100.0,22.11,Low Chance
7.4,Oracle,"SQL, PostgreSQL",25.0,51.69,Medium Chance
6.7,Adobe,"UI/UX, C++, Graphics, Tableau, Java, Terraform, Teamwork, TensorFlow",100.0,11.04,Low Chance
7.4,Netflix,"AWS, Microservices, Python, Kubernetes, NumPy, SQL, Java, Terraform, Machine Learning",100.0,19.19,Low Chance
7.2,Amazon,"Tableau, PyTorch, SQL, Java, GCP",40.0,16.6,Low Chance
8.5,Google,"Pandas, Python",20.0,40.92,Low Chance
10.0,TCS,"JavaScript, PyTorch, Enterprise Solutions, SQL, Java",100.0,100.0,High Chance
5.5,Netflix,"MongoDB, Django, AWS, Microservices, Python, C#, Java, Machine Learning, Teamwork, Docker",100.0,6.46,Low Chance
7.2,Infosys,"Git, GitHub, AWS, C#, Azure, Web Development, MySQL, SQL, Data Analysis, Java, Communication, GCP",100.0,81.54,High Chance
7.4,Netflix,"GitHub, Azure, Scikit-Learn, Kubernetes",0.0,15.51,Low Chance
9.0,Oracle,"Kotlin, Scrum, PostgreSQL",0.0,42.49,Low Chance
7.8,TCS,"GitHub, TypeScript, Redis",0.0,48.0,Medium Chance
8.7,Apple,"MongoDB, C++, Scikit-Learn, Tableau, PostgreSQL, Objective-C, Swift, Scrum, Quality Assurance, Communication, Problem Solving",100.0,93.18,High Chance
9.2,Google,"Algorithms, C++, AWS, Python, PostgreSQL, Machine Learning, Data Analysis",100.0,82.99,High Chance
9.0,Infosys,"Python, Problem Solving",0.0,25.43,Low Chance
8.5,Oracle,"Database Design, Scikit-Learn, Leadership, SQL, React, Java, Cloud Architecture, Docker",100.0,96.24,High Chance
8.4,Microsoft,"C++, Scikit-Learn, Software Design, GitHub, C#, Azure, Cloud, Go, Angular, Agile, Node.js",100.0,95.24,High Chance
9.0,Netflix,"Power BI, AWS, Microservices, Python, Angular, React, Cassandra, Java, Machine Learning, GCP, TensorFlow",100.0,87.8,High Chance
7.0,TCS,"MongoDB, Git, JavaScript, Leadership, GCP, Enterprise Solutions, SQL, Computer Vision, Pandas, Java, Teamwork, Docker",100.0,85.87,High Chance
7.5,Meta,"Terraform, Data Analysis",0.0,31.98,Low Chance
8.0,Apple,"AWS, Terraform, Flask, GCP",0.0,20.45,Low Chance
5.0,Oracle,"Database Design, Python, SQL, Jira, Java, Cloud Architecture",100.0,18.92,Low Chance
5.2,Netflix,"Cassandra, PostgreSQL",0.0,12.01,Low Chance
6.6,Google,"Jenkins, C#, PostgreSQL, Computer Vision, TensorFlow, Matplotlib",0.0,21.23,Low Chance
8.1,Amazon,"Power BI, Scalability, Scikit-Learn, Leadership, AWS, SQL, Java, Problem Solving",100.0,75.68,High Chance
5.0,TCS,"Scikit-Learn, Django, Git, JavaScript, Deep Learning, Enterprise Solutions, SQL, Rust, React, Flask, Java",100.0,20.06,Low Chance
6.7,Oracle,"Database Design, MongoDB, Jenkins, Git, PostgreSQL, Communication, SQL, Pandas, Cassandra, Java, Cloud Architecture, Data Analysis",100.0,22.34,Low Chance
7.3,Adobe,"Terraform, TypeScript",0.0,11.71,Low Chance
5.2,Microsoft,"NLP, Go, Docker, Angular, Communication, Problem Solving",0.0,12.6,Low Chance
5.7,Microsoft,"C++, Django, Software Design, AWS, C#, Azure, Cloud, Computer Vision",100.0,9.78,Low Chance
7.5,Meta,"JavaScript, AWS, Azure, Python, Node.js, NumPy, React, Scrum, Social Media Tech, Machine Learning",100.0,6.07,Low Chance
8.2,Amazon,"Scalability, Leadership, AWS, SQL, Java",100.0,99.72,High Chance
7.7,Amazon,"Scalability, Kotlin, Leadership, AWS, SQL, Java",100.0,25.68,Low Chance
8.6,IBM,"Data Science, AI, Python, Cloud, TensorFlow",100.0,85.21,High Chance
6.8,Apple,"MongoDB, Python, Deep Learning, Computer Vision, Scrum",0.0,24.69,Low Chance
7.9,IBM,"Django, Data Science, AI, Python, Cloud",100.0,90.1,High Chance
9.0,Microsoft,"C++, Jenkins, Software Design, Git, Leadership, C#, Azure, Cloud, MySQL, Swift, Terraform, Express",100.0,96.17,High Chance
8.1,Microsoft,"Kotlin, Machine Learning, Rust",0.0,31.52,Low Chance
10.0,Infosys,"Cassandra, Leadership",0.0,47.09,Medium Chance
6.5,Adobe,"UI/UX, Vue.js, C++, Graphics, JavaScript, SQL, Pandas, Scrum, Jira, Java, Data Analysis, GCP",100.0,4.21,Low Chance
5.6,Microsoft,"Power BI, C++, Software Design, C#, Azure, Cloud",100.0,3.72,Low Chance
6.8,TCS,"Vue.js, TypeScript, GitHub, NumPy, Computer Vision, Agile",0.0,41.22,Low Chance
9.2,Adobe,"UI/UX, Vue.js, C++, Graphics, Deep Learning, Flask, Java, Express",100.0,100.0,High Chance
8.6,Netflix,"C++, Git, AWS, Microservices, Python, Kubernetes, Azure, Pandas, Angular, Cassandra, Java, Machine Learning",100.0,100.0,High Chance
7.1,Netflix,"Kotlin, Pandas, Rust, Git",0.0,13.32,Low Chance
9.0,Amazon,"Tableau, Kotlin, MongoDB, MySQL",0.0,21.23,Low Chance
5.6,Google,"Terraform, Azure, Swift, Redis",0.0,22.43,Low Chance
8.2,Meta,"Redis, C++, Flask",0.0,20.59,Low Chance
7.0,Meta,"NumPy, Spring Boot, Computer Vision, React, Scrum",20.0,27.12,Low Chance
8.8,Meta,"C++, JavaScript, Swift, Agile, Teamwork",20.0,47.58,Medium Chance
7.1,Microsoft,"C++, Software Design, C#, Azure, Cloud, Matplotlib",100.0,24.2,Low Chance
9.5,Google,"Spring Boot, Angular, Docker, Git",0.0,43.59,Low Chance
7.2,TCS,"JavaScript, AWS, Enterprise Solutions, SQL, Angular, Java, Docker",100.0,86.91,High Chance
7.0,TCS,"Vue.js, Kubernetes, Node.js",0.0,40.36,Low Chance
9.2,TCS,"Cassandra, TypeScript, Problem Solving",0.0,35.97,Low Chance
7.7,TCS,"Jenkins, JavaScript, Python, Go, Enterprise Solutions, SQL, Rust, Pandas, Java, Node.js",100.0,83.84,High Chance
5.0,Google,"Scikit-Learn, Kubernetes",0.0,20.29,Low Chance
7.5,Oracle,"MongoDB, JavaScript, Swift, Angular, Cassandra",0.0,50.47,Medium Chance
7.9,Google,"Algorithms, C++, Python, NumPy, GCP, PyTorch, SQL, Computer Vision, Terraform, Machine Learning, Data Analysis, Docker",100.0,16.78,Low Chance
8.6,Meta,"MongoDB, JavaScript, Python, Node.js, Angular, React, Cassandra, Social Media Tech, Express",100.0,92.19,High Chance
6.8,IBM,"Data Science, AI, Azure, Python, Kubernetes, Cloud",100.0,22.64,Low Chance
8.0,Google,"Kotlin, AWS, Deep Learning, Computer Vision, Scrum",0.0,42.28,Low Chance
7.9,Microsoft,"C++, Software Design, C#, Azure, Cloud, Jira",100.0,42.62,Low Chance
6.4,Meta,"Power BI, MongoDB, Redis, JavaScript, Python, Node.js, Go, Spring Boot, Pandas, React, Social Media Tech, Teamwork",100.0,31.08,Low Chance
5.9,Microsoft,"Leadership, NumPy, Flask",0.0,28.2,Low Chance
8.8,Apple,"Problem Solving, Express",0.0,49.01,Medium Chance
6.6,Infosys,"Java, Swift, Problem Solving",25.0,22.38,Low Chance
7.6,IBM,"Agile, PyTorch, Leadership, MySQL",0.0,22.98,Low Chance
9.2,Adobe,"GitHub, Rust, Kubernetes, Git",0.0,35.35,Low Chance
9.1,TCS,"JavaScript, AWS, Enterprise Solutions, SQL, Java",100.0,81.62,High Chance
8.3,Amazon,"React, NLP",0.0,40.6,Low Chance
8.8,Microsoft,"C++, Software Design, C#, Azure, Cloud, Kubernetes, MySQL",100.0,92.18,High Chance
6.4,IBM,"NLP, NumPy, Pandas, Rust, Agile, Docker",0.0,32.46,Low Chance
6.5,IBM,"Go, Rust, Express, Git",0.0,29.15,Low Chance
5.0,Adobe,"AWS, Kubernetes, SQL, Pandas, React, Express",0.0,17.57,Low Chance
7.2,Adobe,"UI/UX, C++, Graphics, NumPy, MySQL, Computer Vision, React, Rust, Agile, Java, Express",100.0,19.05,Low Chance
6.4,Infosys,"Tableau, Web Development, SQL, React, Java, Communication, Matplotlib",100.0,48.89,Medium Chance
7.1,Apple,"Kotlin, C++, Objective-C, Swift, Angular, Flask, Cassandra, Quality Assurance, Communication",100.0,4.57,Low Chance
7.2,Meta,"NLP, JavaScript, AWS, Python, Node.js, NumPy, SQL, React, Cassandra, Jira, Social Media Tech",100.0,32.59,Low Chance
7.2,Netflix,"TypeScript, Django, Machine Learning",20.0,4.46,Low Chance
7.0,Amazon,"Scalability, Scikit-Learn, Leadership, AWS, Python, PostgreSQL, SQL, React, Java",100.0,3.6,Low Chance
6.8,Oracle,"Jira, Redis",0.0,29.83,Low Chance
6.7,IBM,"Power BI, Kotlin, Azure",0.0,29.52,Low Chance
7.5,Infosys,"Web Development, SQL, Angular, Java, Communication",100.0,90.32,High Chance
8.1,IBM,"MongoDB, TypeScript, Data Science, AI, JavaScript, Python, Cloud, SQL, Machine Learning",100.0,89.04,High Chance
6.2,IBM,"Tableau, Scikit-Learn",0.0,5.27,Low Chance
6.6,IBM,"Spring Boot, Rust, Scrum, GCP, Matplotlib",0.0,27.39,Low Chance
8.5,Apple,"C++, Azure, Deep Learning, Objective-C, Swift, Quality Assurance, Communication",100.0,87.7,High Chance
9.1,Netflix,"Jenkins, Leadership, JavaScript, MySQL, Swift",0.0,25.4,Low Chance
8.7,Infosys,"JavaScript, Azure, Scrum",0.0,30.73,Low Chance
7.8,TCS,"Django, Jenkins, Scikit-Learn, JavaScript, AWS, Deep Learning, Enterprise Solutions, SQL, Java, Terraform, GCP",100.0,89.1,High Chance
5.7,Oracle,"Redis, Azure, C#, Deep Learning, Scrum, Flask",0.0,20.35,Low Chance
6.6,Adobe,"Power BI, Computer Vision",0.0,23.68,Low Chance
7.3,Netflix,"MongoDB, Git, AWS, Microservices, Python, Azure, React, Java, Machine Learning, Communication, Express",100.0,13.93,Low Chance
6.7,Oracle,"Redis, C#, PostgreSQL",0.0,27.98,Low Chance
6.5,Google,"Teamwork, TypeScript, Computer Vision",0.0,26.3,Low Chance
6.7,IBM,"Jenkins, GitHub, AWS, MySQL, Jira, Problem Solving",0.0,24.82,Low Chance
9.0,Netflix,"TypeScript, Redis, Leadership, Angular, Machine Learning, Matplotlib",20.0,25.18,Low Chance
5.7,Infosys,"Tableau, PyTorch, Angular, Data Analysis, Matplotlib",0.0,23.81,Low Chance
7.0,Netflix,"AWS, Microservices, Python, Java, Machine Learning",100.0,19.96,Low Chance
7.8,Microsoft,"Tableau, PostgreSQL",0.0,47.9,Medium Chance
9.7,Netflix,"Azure, NumPy, Go, Pandas, Scrum, Terraform",0.0,24.05,Low Chance
8.6,Netflix,"Kotlin, AWS, Microservices, Python, PostgreSQL, React, Agile, Java, Machine Learning, Problem Solving, Express",100.0,85.71,High Chance
8.0,IBM,"Data Science, NLP, AI, Python, Cloud, Go",100.0,97.29,High Chance
6.8,Adobe,"UI/UX, Redis, C++, Graphics, Tableau, Deep Learning, Java, Terraform, GCP",100.0,8.8,Low Chance
7.3,Amazon,"Pandas, TypeScript, MongoDB",0.0,17.45,Low Chance
6.7,Microsoft,"C++, Software Design, NLP, JavaScript, C#, Azure, Cloud, NumPy, Swift, Agile, TensorFlow",100.0,26.53,Low Chance
